age_group,flesch_reading_ease,flesch_kincaid_grade,gunning_fog,dale_chall,smog_index,avg_sentence_length,vocab_richness,avg_word_length,long_word_ratio,num_sentences,num_words,content_word_ratio,violence_score,profanity_score,adult_score,drug_score,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_compound,dialogue_ratio,exclamation_ratio,question_ratio
+18,74.11000000000003,6.648888888888891,9.111111111111112,8.415722222222222,9.2995712137729,37.0,0.7840909090909091,3.9204545454545454,0.11363636363636363,3.0,88.0,0.5227272727272727,0.0,0.0,0.0,0.0,0.173,0.163,0.665,0.4853,0.3780487804878049,0.0,0.0
+12,43.83543908629443,12.039192893401019,14.377461928934009,10.304432182741117,13.662883650711645,20.272727272727273,0.7868020304568528,4.9847715736040605,0.2893401015228426,11.0,197.0,0.5634517766497462,10.1523,0.0,0.0,0.0,0.067,0.104,0.829,-0.7731,0.0,0.1,0.0
+4,83.53470588235297,4.62453781512605,6.033613445378151,6.932373949579832,7.447530270364452,13.266666666666667,0.5647058823529412,4.070588235294117,0.09411764705882353,15.0,170.0,0.4823529411764706,0.0,0.0,0.0,0.0,0.118,0.054,0.828,0.902,0.15677491601343785,0.06666666666666667,0.06666666666666667
+12,37.29875488553884,13.5499162479062,15.879620323841431,10.76356286990508,14.867677710551934,24.88888888888889,0.788659793814433,5.077319587628866,0.28865979381443296,9.0,194.0,0.5773195876288659,0.0,0.0,0.0,0.0,0.127,0.006,0.867,0.9765,0.0,0.0,0.0
+10,67.67299319727894,7.877959183673472,8.982312925170069,7.66908231292517,10.504223727775692,19.0,0.7959183673469388,4.469387755102041,0.16326530612244897,3.0,49.0,0.5510204081632653,0.0,0.0,0.0,0.0,0.086,0.032,0.882,0.5994,0.0,0.0,0.0
+4,83.22187751004019,5.0881325301204825,6.256224899598394,6.986006827309237,6.816661863887846,15.416666666666666,0.4397590361445783,4.030120481927711,0.060240963855421686,12.0,166.0,0.5301204819277109,0.0,0.0,0.0,0.0,0.327,0.02,0.654,0.9956,0.0,0.0,0.0
+12,79.95400000000001,4.6910000000000025,6.0830769230769235,7.340705384615385,7.908726449838941,13.5,0.7428571428571429,4.066666666666666,0.13333333333333333,10.0,105.0,0.4857142857142857,19.0476,0.0,0.0,0.0,0.14,0.147,0.713,-0.196,0.0,0.0,0.0
+12,60.90933848797255,8.779948453608249,10.796563573883162,9.484655326460482,11.538034831475386,19.083333333333332,0.694300518134715,4.709844559585492,0.20207253886010362,12.0,193.0,0.5906735751295337,0.0,0.0,0.0,0.0,0.166,0.096,0.738,0.9209,0.0,0.0,0.0
+10,80.27726915829146,5.152082286432162,6.784045226130653,7.824003015075377,8.07648339933343,14.117647058823529,0.7135678391959799,4.402010050251256,0.15577889447236182,17.0,199.0,0.5778894472361809,0.0,0.0,0.0,0.0,0.128,0.103,0.769,0.3682,0.35535714285714287,0.125,0.0625
+12,56.50140449438203,11.695682182985554,13.991653290529696,9.599273996789726,13.25671669890799,67.66666666666667,0.659217877094972,4.329608938547486,0.18435754189944134,3.0,179.0,0.5083798882681564,27.933,0.0,0.0,0.0,0.082,0.168,0.75,-0.9536,0.0,0.0,0.2857142857142857
+18,35.815,12.735555555555557,16.08888888888889,11.98568888888889,14.554592549557764,20.0,0.8571428571428571,5.057142857142857,0.37142857142857144,2.0,35.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.053,0.33,0.618,-0.9201,0.0,0.0,0.0
+4,99.53391509433963,2.197776280323449,4.542857142857144,5.68943692722372,4.65589566412798,13.0,0.5157232704402516,3.7358490566037736,0.08176100628930817,14.0,159.0,0.4716981132075472,18.8679,0.0,0.0,0.0,0.257,0.007,0.737,0.9911,0.04387096774193548,0.2857142857142857,0.0
+12,75.06396103896105,6.267402597402597,8.197402597402599,8.329666233766234,9.095868883498916,16.363636363636363,0.6842105263157895,4.006578947368421,0.13815789473684212,11.0,152.0,0.48026315789473684,13.1579,0.0,0.0,0.0,0.088,0.135,0.776,-0.8728,0.0,0.0,0.3076923076923077
+10,65.65000000000002,7.828888888888891,11.333333333333336,8.591166666666666,11.20814326018867,20.0,0.8409090909090909,4.386363636363637,0.18181818181818182,3.0,44.0,0.5227272727272727,0.0,0.0,22.7273,0.0,0.089,0.0,0.911,0.6369,0.01953125,0.0,0.25
+18,44.40633333333335,11.206,14.66666666666667,11.884466666666667,13.5591,28.5,0.71875,5.177083333333333,0.34375,4.0,96.0,0.6041666666666666,0.0,0.0,0.0,0.0,0.396,0.024,0.58,0.9938,0.11728395061728394,0.0,0.0
+4,80.81609697933229,4.149888712241655,4.833704292527822,6.842230683624802,7.048011613610866,9.88888888888889,0.4864864864864865,4.22972972972973,0.1554054054054054,18.0,148.0,0.5135135135135135,0.0,0.0,0.0,0.0,0.24,0.076,0.683,0.9837,0.06930693069306931,0.0,0.0
+12,64.28650000000002,7.398,9.4,9.07245,10.686352973137792,14.6875,0.655,4.68,0.29,16.0,200.0,0.535,0.0,0.0,0.0,0.0,0.194,0.052,0.753,0.9871,0.023890784982935155,0.0,0.06666666666666667
+18,43.843444444444486,12.664666666666665,15.488888888888889,11.054722222222223,14.554592549557764,37.166666666666664,0.6974358974358974,4.969230769230769,0.26666666666666666,6.0,195.0,0.5794871794871795,15.3846,0.0,0.0,0.0,0.07,0.166,0.764,-0.9715,0.008737092930897538,0.0,0.0
+12,43.720974025974044,11.587662337662337,14.06604823747681,11.690230797773655,13.319297830178854,21.454545454545453,0.7512953367875648,5.233160621761658,0.32642487046632124,11.0,193.0,0.6269430051813472,0.0,0.0,0.0,0.0,0.138,0.0,0.862,0.9756,0.0,0.09090909090909091,0.0
+4,93.91785076530614,2.442104591836735,3.6750000000000003,6.992404081632653,3.1291,12.0625,0.5170068027210885,3.7551020408163267,0.05442176870748299,16.0,147.0,0.5578231292517006,0.0,0.0,0.0,0.0,0.117,0.014,0.868,0.9393,0.4552736982643525,0.1875,0.0
+10,54.81296691792298,9.733781407035178,12.663484087102177,10.25134489112228,13.160352788161607,19.666666666666668,0.7085427135678392,5.085427135678392,0.2814070351758794,12.0,199.0,0.6030150753768844,0.0,0.0,0.0,0.0,0.161,0.008,0.831,0.9862,0.10968775020016013,0.0,0.0
+10,49.871222527472554,11.955027472527473,16.572527472527476,12.052592307692308,14.90622815163357,39.333333333333336,0.797752808988764,4.719101123595506,0.2247191011235955,3.0,89.0,0.6067415730337079,11.236,0.0,0.0,0.0,0.104,0.084,0.812,0.2316,0.04428044280442804,0.0,0.25
+18,22.885433962264187,12.700603773584909,14.42867924528302,19.356410943396227,12.516099999999998,15.0,0.9320388349514563,7.320388349514563,0.5242718446601942,8.0,103.0,0.9611650485436893,0.0,0.0,0.0,0.0,0.0,0.026,0.974,-0.4215,0.0,0.0,0.0
+4,94.46638678223187,2.796760563380282,4.65092091007584,6.068636728060671,5.369823440869386,12.307692307692308,0.5211267605633803,4.007042253521127,0.09154929577464789,13.0,142.0,0.49295774647887325,0.0,0.0,0.0,0.0,0.383,0.0,0.617,0.9967,0.0,0.0,0.0
+4,94.0022345593338,3.10645385149202,5.374323386537127,7.843221443442054,6.574015621080383,13.545454545454545,0.6259541984732825,3.900763358778626,0.0916030534351145,11.0,131.0,0.5572519083969466,0.0,0.0,0.0,0.0,0.268,0.0,0.732,0.9893,0.0,0.0,0.0
+10,41.64741935483872,15.151612903225807,17.131182795698926,10.607218279569892,14.06817628641468,33.666666666666664,0.7472527472527473,4.912087912087912,0.21978021978021978,3.0,91.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.028,0.027,0.944,0.0258,0.0,0.0,0.3333333333333333
+12,31.172000000000025,12.460428571428576,16.114285714285714,12.08217142857143,14.244340213328723,20.727272727272727,0.8102564102564103,5.948717948717949,0.4,11.0,195.0,0.6564102564102564,0.0,0.0,0.0,0.0,0.238,0.034,0.727,0.9942,0.0,0.0,0.0
+4,92.47102490421457,2.3627011494252876,4.049808429118774,7.629641762452107,6.69162321629862,9.894736842105264,0.5793103448275863,3.924137931034483,0.08275862068965517,19.0,145.0,0.5586206896551724,0.0,0.0,0.0,0.0,0.24,0.0,0.76,0.99,0.2951251646903821,0.10526315789473684,0.10526315789473684
+12,79.39400000000002,5.734428571428573,8.714285714285714,9.23997142857143,9.236282656511921,16.785714285714285,0.7029702970297029,4.084158415841584,0.13861386138613863,14.0,202.0,0.5346534653465347,4.9505,0.0,4.9505,0.0,0.091,0.112,0.796,-0.6981,0.0,0.14285714285714285,0.07142857142857142
+4,98.07891608391608,3.102447552447554,5.672727272727273,5.655751515151515,3.1291,15.909090909090908,0.48717948717948717,3.551282051282051,0.00641025641025641,11.0,156.0,0.4358974358974359,0.0,0.0,0.0,0.0,0.029,0.083,0.887,-0.8719,0.0,0.0,0.0
+12,31.176244860666998,13.405153037916858,16.281589767016904,12.151095523069896,14.937675812826573,21.0,0.8214285714285714,5.622448979591836,0.3520408163265306,11.0,196.0,0.6683673469387755,10.2041,0.0,0.0,0.0,0.135,0.11,0.755,0.4201,0.0,0.0,0.0
+4,86.45736263736265,4.410714285714285,5.407326007326008,6.063258424908425,7.010146845296333,14.384615384615385,0.5059523809523809,3.8452380952380953,0.09523809523809523,13.0,168.0,0.5297619047619048,0.0,0.0,0.0,0.0,0.172,0.0,0.828,0.9837,0.0,0.0,0.0
+18,60.904000000000025,9.733000000000004,11.0,10.23395,10.577609850970193,26.444444444444443,0.62,4.545,0.235,9.0,200.0,0.55,5.0,0.0,0.0,0.0,0.146,0.073,0.781,0.8853,0.0,0.0,0.0
+18,70.29,7.714047619047623,9.19047619047619,9.881702380952381,9.957137785484202,23.428571428571427,0.6641221374045801,3.8931297709923665,0.12213740458015267,7.0,131.0,0.4351145038167939,0.0,0.0,7.6336,0.0,0.129,0.113,0.758,0.2957,0.0,0.0,0.0
+4,96.24702554744526,2.265844629822734,4.498227320125131,6.772747340980188,6.18269132825596,11.857142857142858,0.6029411764705882,3.6911764705882355,0.10294117647058823,14.0,136.0,0.5073529411764706,0.0,0.0,0.0,0.0,0.236,0.106,0.658,0.9798,0.10283159463487332,0.21428571428571427,0.0
+18,60.48071277495774,8.901840101522843,11.642808798646364,9.34005600676819,12.009924989830619,20.272727272727273,0.6326530612244898,4.6479591836734695,0.23469387755102042,11.0,196.0,0.5102040816326531,25.5102,0.0,0.0,0.0,0.081,0.148,0.771,-0.9728,0.0,0.0,0.08333333333333333
+12,73.06982352941179,5.9902352941176495,6.905882352941177,9.193879411764707,9.007467420416297,13.5,0.6919191919191919,4.641414141414141,0.1919191919191919,18.0,198.0,0.6262626262626263,0.0,0.0,0.0,0.0,0.115,0.064,0.822,0.8819,0.1054421768707483,0.16666666666666666,0.05555555555555555
+4,92.51578947368422,2.9702631578947383,4.810526315789474,6.685005263157895,6.596605473755783,12.31578947368421,0.5,4.14,0.15,19.0,200.0,0.525,0.0,0.0,0.0,0.0,0.341,0.061,0.598,0.9977,0.0,0.0,0.0
+12,60.379823529411766,7.760235294117649,8.505882352941176,9.904429411764706,10.056822442137396,14.352941176470589,0.7313432835820896,4.9054726368159205,0.24875621890547264,17.0,201.0,0.6169154228855721,0.0,0.0,0.0,0.0,0.084,0.024,0.893,0.9131,0.16382806163828062,0.15789473684210525,0.05263157894736842
+10,63.41922480620158,7.974418604651163,9.454263565891473,8.9375496124031,10.864195022040775,34.333333333333336,0.7613636363636364,4.7272727272727275,0.1590909090909091,3.0,88.0,0.5909090909090909,0.0,0.0,0.0,0.0,0.117,0.071,0.812,0.5267,0.0,0.0,0.0
+10,48.862694063926966,12.48904109589041,16.034703196347035,10.359118264840182,14.790194502661404,35.0,0.722972972972973,4.891891891891892,0.2635135135135135,5.0,148.0,0.5878378378378378,0.0,0.0,0.0,0.0,0.181,0.059,0.76,0.9702,0.1079607415485278,0.0,0.0
+4,79.10463108320252,5.03496598639456,6.155729984301414,7.204980586080586,7.882392219407189,13.0,0.5510204081632653,4.142857142857143,0.1292517006802721,13.0,147.0,0.4965986394557823,0.0,0.0,0.0,0.0,0.192,0.031,0.777,0.9819,0.0,0.07692307692307693,0.0
+10,55.306280120481944,10.700090361445785,13.119277108433735,8.660760240963855,13.023866798666859,31.0,0.7407407407407407,4.617283950617284,0.24691358024691357,3.0,81.0,0.5308641975308642,12.3457,0.0,0.0,0.0,0.174,0.138,0.688,0.8225,0.0,0.0,0.0
+12,70.71355082417583,6.222074175824179,8.506043956043957,8.712128571428572,9.516144504307135,17.333333333333332,0.7647058823529411,4.247058823529412,0.17647058823529413,6.0,85.0,0.4588235294117647,23.5294,0.0,0.0,0.0,0.111,0.155,0.733,-0.6705,0.0,0.0,0.0
+12,65.41683908045978,8.937931034482759,11.1816091954023,10.176381609195403,11.538034831475386,17.125,0.7851239669421488,4.520661157024794,0.19834710743801653,8.0,121.0,0.5289256198347108,16.5289,0.0,0.0,0.0,0.114,0.161,0.724,-0.8519,0.0,0.0,0.0
+18,54.69975000000002,10.287833333333335,13.9,10.2509,13.023866798666859,42.0,0.75,4.592105263157895,0.25,2.0,76.0,0.47368421052631576,0.0,0.0,0.0,0.0,0.227,0.06,0.713,0.9447,0.0,0.0,0.5
+18,52.021000000000015,10.972000000000001,13.8,10.312899999999999,13.187427743715652,29.375,0.7035175879396985,4.608040201005025,0.18592964824120603,8.0,199.0,0.5175879396984925,0.0,0.0,0.0,0.0,0.152,0.084,0.765,0.9329,0.0,0.0,0.16666666666666666
+4,105.31633333333332,0.22600000000000264,2.666666666666667,6.256716666666667,3.1291,7.870967741935484,0.485,3.43,0.05,31.0,200.0,0.45,0.0,0.0,0.0,0.0,0.157,0.084,0.759,0.9378,0.32192513368983955,0.06451612903225806,0.06451612903225806
+18,59.59484076433125,10.5189262966333,12.028753412192902,7.866727843494085,12.28987398476788,29.166666666666668,0.6903225806451613,4.367741935483871,0.21935483870967742,6.0,155.0,0.4838709677419355,6.4516,0.0,0.0,0.0,0.129,0.155,0.717,-0.6058,0.0,0.0,0.0
+18,74.74027972027972,7.238508158508161,9.347319347319347,8.888388111888112,9.573946990214175,32.57142857142857,0.6060606060606061,3.914141414141414,0.13131313131313133,7.0,198.0,0.47474747474747475,10.101,0.0,0.0,0.0,0.168,0.162,0.67,0.855,0.0,0.0,0.18181818181818182
+18,83.88617604617605,3.6843290043290047,6.5391053391053395,7.752024386724387,7.793537801064561,11.375,0.7051282051282052,4.102564102564102,0.15384615384615385,8.0,78.0,0.44871794871794873,38.4615,0.0,0.0,0.0,0.0,0.236,0.764,-0.9731,0.0,0.0,0.5833333333333334
+10,59.87988609715245,8.203095477386935,10.130787269681743,9.61075782244556,10.793553405168563,16.8,0.7346938775510204,4.86734693877551,0.21428571428571427,15.0,196.0,0.6020408163265306,0.0,0.0,0.0,0.0,0.265,0.011,0.723,0.9945,0.23948220064724918,0.14285714285714285,0.0
+12,52.593353658536614,11.016382113821141,12.752845528455286,10.430129268292683,12.161744961471694,34.5,0.7203389830508474,4.779661016949152,0.2288135593220339,4.0,118.0,0.5423728813559322,16.9492,0.0,0.0,0.0,0.1,0.056,0.844,0.6908,0.015748031496062992,0.0,0.0
+18,49.63645454545457,10.85290909090909,13.272727272727275,9.906918181818183,12.872792785125622,25.2,0.599009900990099,4.653465346534653,0.22772277227722773,10.0,202.0,0.5445544554455446,19.802,0.0,0.0,0.0,0.031,0.121,0.848,-0.9723,0.1995114006514658,0.0,0.0
+18,47.650444444444474,12.133666666666667,13.68888888888889,11.528422222222222,12.838901577100671,25.666666666666668,0.6820512820512821,4.835897435897436,0.24102564102564103,9.0,195.0,0.5897435897435898,5.1282,0.0,5.1282,0.0,0.151,0.09,0.76,0.959,0.003228410008071025,0.0,0.0
+18,35.38500000000002,15.776666666666667,17.333333333333336,12.23,14.90622815163357,36.75,0.743801652892562,5.115702479338843,0.256198347107438,4.0,121.0,0.6033057851239669,41.3223,0.0,0.0,0.0,0.091,0.205,0.703,-0.9566,0.0,0.0,0.0
+18,79.5995955882353,6.907965686274512,9.741503267973856,8.610001960784313,9.188382445141503,22.375,0.6339869281045751,3.9607843137254903,0.13071895424836602,8.0,153.0,0.47058823529411764,19.6078,0.0,0.0,0.0,0.046,0.237,0.717,-0.9907,0.0,0.0,0.0
+4,87.85306201550388,3.040332225913623,3.5087486157253593,6.613212735326689,6.868970318607317,10.952380952380953,0.563953488372093,4.087209302325581,0.14534883720930233,21.0,172.0,0.4883720930232558,0.0,0.0,0.0,0.0,0.158,0.025,0.817,0.9788,0.25851063829787235,0.047619047619047616,0.09523809523809523
+18,52.84848998459168,9.885454545454547,12.990035952747817,10.590032819722651,13.172668634160413,26.875,0.6944444444444444,4.7444444444444445,0.2,8.0,180.0,0.5444444444444444,22.2222,0.0,0.0,0.0,0.126,0.187,0.687,-0.9455,0.0,0.0,0.0
+18,42.022454545454565,11.914909090909095,13.872727272727275,19.223018181818183,13.023866798666859,22.9,0.5958549222797928,4.492227979274611,0.2538860103626943,10.0,193.0,0.8911917098445595,0.0,0.0,0.0,0.0,0.0,0.034,0.966,-0.7177,0.0,0.07692307692307693,0.0
+18,58.513989726027404,9.631609589041094,11.957534246575342,9.40848082191781,11.93303328291395,34.0,0.6901408450704225,4.633802816901408,0.2323943661971831,5.0,142.0,0.49295774647887325,77.4648,0.0,0.0,0.0,0.085,0.274,0.641,-0.9913,0.0,0.0,0.0
+18,33.46032258064517,16.293548387096777,18.206451612903226,10.777003225806451,16.52667757954773,70.0,0.7666666666666667,4.866666666666666,0.23333333333333334,1.0,60.0,0.5833333333333334,33.3333,0.0,0.0,0.0,0.123,0.11,0.767,0.0,0.0,0.0,0.0
+4,41.93734669811323,12.347413522012584,15.245597484276729,12.169721383647799,14.005844860021309,34.0,0.6932515337423313,4.932515337423313,0.27607361963190186,6.0,163.0,0.5828220858895705,0.0,0.0,0.0,0.0,0.27,0.012,0.718,0.9934,0.5134633240482822,0.0,0.0
+4,95.58766666666666,1.9970000000000034,3.5333333333333337,6.418333333333333,4.7782277997778095,9.48,0.485,3.815,0.07,25.0,200.0,0.505,5.0,0.0,0.0,0.0,0.082,0.133,0.784,-0.9295,0.023952095808383235,0.0,0.041666666666666664
+12,28.647090909090906,14.182505050505053,15.596767676767678,13.151559797979798,14.554592549557764,26.333333333333332,0.7938144329896907,5.664948453608248,0.36597938144329895,9.0,194.0,0.654639175257732,0.0,0.0,0.0,0.0,0.102,0.0,0.898,0.9586,0.06937269372693727,0.0,0.0
+12,52.85765189584288,10.381032434901783,11.859479214253085,10.722854317039744,12.40481918309499,20.09090909090909,0.7185929648241206,4.974874371859296,0.3065326633165829,11.0,199.0,0.5778894472361809,5.0251,0.0,0.0,0.0,0.185,0.008,0.807,0.989,0.0,0.1,0.0
+4,85.01333333333335,4.300000000000001,7.238095238095238,8.27545238095238,8.344100000000001,13.666666666666666,0.5531914893617021,4.0,0.15602836879432624,12.0,141.0,0.48226950354609927,0.0,0.0,0.0,0.0,0.119,0.042,0.839,0.9412,0.08196721311475409,0.08333333333333333,0.0
+4,87.46412225705332,3.6796238244514115,4.218181818181818,6.745847648902822,4.851557810540191,12.181818181818182,0.5344827586206896,4.008620689655173,0.07758620689655173,11.0,116.0,0.5258620689655172,25.8621,0.0,0.0,0.0,0.257,0.0,0.743,0.9885,0.0,0.2727272727272727,0.0
+12,75.70833333333336,6.840000000000003,8.866666666666667,8.173816666666667,9.516144504307135,17.53846153846154,0.675,4.285,0.15,13.0,200.0,0.53,0.0,0.0,0.0,0.0,0.103,0.088,0.809,0.7303,0.0,0.0,0.0
+18,54.98089655172416,9.913241379310346,11.557701149425288,10.488850344827586,11.979248473330827,20.6,0.8068181818181818,4.579545454545454,0.20454545454545456,5.0,88.0,0.5795454545454546,0.0,0.0,11.3636,11.3636,0.112,0.155,0.732,-0.6669,0.0,0.0,0.0
+12,40.63765075376884,11.12241564967696,13.725915290739412,10.927307465900935,13.25671669890799,17.923076923076923,0.7424242424242424,5.424242424242424,0.3181818181818182,13.0,198.0,0.601010101010101,0.0,0.0,0.0,0.0,0.173,0.007,0.819,0.9841,0.10578386605783865,0.0,0.15384615384615385
+10,55.33482456140351,11.834736842105265,12.764912280701754,8.840533333333333,11.20814326018867,27.666666666666668,0.8266666666666667,4.64,0.18666666666666668,3.0,75.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.117,0.051,0.831,0.6605,0.0,0.0,0.0
+4,95.5374117647059,1.3951176470588251,2.3529411764705883,8.349464705882355,4.108827903402717,7.457142857142857,0.41,3.995,0.025,35.0,200.0,0.545,5.0,0.0,0.0,0.0,0.192,0.116,0.692,0.9729,0.09990662931839403,0.0,0.0
+4,87.47690058479535,3.680350877192982,5.906432748538013,6.653213450292397,7.793537801064561,12.11111111111111,0.6421052631578947,4.021052631578947,0.12631578947368421,9.0,95.0,0.4631578947368421,0.0,0.0,0.0,0.0,0.101,0.011,0.888,0.831,0.0,0.0,0.0
+10,67.5708235294118,6.757235294117649,8.905882352941177,8.483329411764705,9.916854025145753,17.5,0.6479591836734694,4.540816326530612,0.20918367346938777,14.0,196.0,0.5357142857142857,0.0,0.0,0.0,0.0,0.135,0.031,0.834,0.952,0.4664371772805508,0.058823529411764705,0.11764705882352941
+18,47.39190476190478,11.286428571428576,13.895238095238097,11.329509523809524,13.5591,11.166666666666666,0.875,5.214285714285714,0.23214285714285715,6.0,56.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.162,0.199,0.639,-0.3818,0.0,0.0,0.0
+18,49.2427568493151,10.924760273972602,12.231506849315068,10.814439726027398,12.161744961471694,28.333333333333332,0.8194444444444444,4.958333333333333,0.3055555555555556,3.0,72.0,0.5972222222222222,41.6667,0.0,13.8889,13.8889,0.052,0.198,0.75,-0.9217,0.0,0.0,0.0
+12,60.76959540459541,7.726103896103901,8.894305694305695,10.273484815184815,10.035473477838034,36.4,0.7307692307692307,4.705128205128205,0.25,5.0,156.0,0.5641025641025641,0.0,0.0,0.0,0.0,0.153,0.119,0.728,0.7162,0.0,0.0,0.26666666666666666
+18,69.00991379310346,7.2360344827586225,9.386206896551725,9.473837931034483,10.125756701596842,27.0,0.6688741721854304,4.0,0.13245033112582782,7.0,151.0,0.4503311258278146,6.6225,0.0,0.0,0.0,0.053,0.054,0.893,-0.0129,0.0,0.0,0.08333333333333333
+18,77.45464552238808,6.6171268656716435,9.088059701492538,9.88774776119403,8.841846274778883,19.75,0.8153846153846154,4.015384615384615,0.07692307692307693,4.0,65.0,0.5076923076923077,15.3846,0.0,0.0,0.0,0.113,0.128,0.759,-0.4854,0.0,0.0,0.0
+4,52.9364130434783,8.732681159420288,11.556521739130435,10.385595652173913,11.538034831475386,11.625,0.8382352941176471,5.367647058823529,0.3088235294117647,8.0,68.0,0.5735294117647058,29.4118,0.0,0.0,0.0,0.112,0.117,0.77,0.1531,0.9372294372294372,0.0,0.0
+12,51.62961538461542,9.879999999999999,11.753846153846155,10.320826923076924,11.95083700844419,23.4,0.7551020408163265,4.964285714285714,0.23979591836734693,10.0,196.0,0.5663265306122449,0.0,0.0,0.0,0.0,0.145,0.093,0.762,0.8913,0.0,0.0,0.08333333333333333
+10,62.17166666666668,7.900000000000002,9.333333333333334,9.508533333333332,10.203070172399654,16.933333333333334,0.7422680412371134,4.912371134020619,0.25257731958762886,15.0,194.0,0.5979381443298969,0.0,0.0,0.0,0.0,0.169,0.02,0.811,0.9793,0.34294871794871795,0.1111111111111111,0.16666666666666666
+12,75.07282663316583,6.319400574300072,6.690739411342427,8.070825053840633,7.957251820313856,16.642857142857142,0.6381909547738693,4.472361809045226,0.18090452261306533,14.0,199.0,0.5326633165829145,0.0,0.0,0.0,0.0,0.177,0.042,0.781,0.9815,0.0,0.0,0.0
+10,66.51982954545457,7.055441919191924,10.202525252525254,9.035148484848484,11.080906280650957,14.8125,0.7222222222222222,4.626262626262626,0.1919191919191919,16.0,198.0,0.601010101010101,0.0,0.0,0.0,0.0,0.226,0.041,0.733,0.9916,0.031061259706643658,0.17647058823529413,0.0
+18,47.83000000000001,13.29555555555556,15.491358024691358,10.62890987654321,13.81666964889586,38.4,0.6835443037974683,4.639240506329114,0.25949367088607594,5.0,158.0,0.5443037974683544,25.3165,0.0,6.3291,6.3291,0.129,0.165,0.706,-0.8501,0.0,0.0,0.0
+12,51.91150000000002,11.583499999999997,12.888571428571428,9.963879285714285,13.348371206891418,42.0,0.7207207207207207,4.783783783783784,0.2072072072072072,3.0,111.0,0.5405405405405406,0.0,0.0,0.0,0.0,0.125,0.14,0.735,0.0258,0.0,0.0,0.0
+10,62.62761538461541,8.346,9.953846153846156,8.504976923076924,11.051253699011982,16.642857142857142,0.72,4.6,0.21,14.0,200.0,0.575,0.0,0.0,0.0,0.0,0.148,0.059,0.792,0.9727,0.0,0.07692307692307693,0.0
+4,79.82238636363637,5.54159090909091,6.590909090909091,6.471681818181818,8.472884824447931,14.222222222222221,0.4818181818181818,4.036363636363636,0.09090909090909091,9.0,110.0,0.4818181818181818,0.0,0.0,0.0,0.0,0.289,0.014,0.697,0.9887,0.0,0.1111111111111111,0.0
+18,68.59046370967744,6.580309139784948,8.090860215053764,8.28793870967742,9.188382445141503,12.11111111111111,0.7608695652173914,4.684782608695652,0.1956521739130435,9.0,92.0,0.5434782608695652,43.4783,0.0,0.0,0.0,0.119,0.158,0.723,-0.6369,0.0,0.0,0.0
+18,49.87118773946361,10.305747126436781,13.06513409961686,10.86050766283525,12.838901577100671,28.5,0.6923076923076923,4.678321678321678,0.2517482517482518,6.0,143.0,0.5594405594405595,0.0,0.0,0.0,0.0,0.115,0.051,0.834,0.8316,0.0,0.0,0.0
+4,81.26352817745806,4.802320143884895,6.647721822541967,6.596572901678657,8.344100000000001,13.0,0.5611510791366906,4.129496402877698,0.14388489208633093,12.0,139.0,0.5251798561151079,0.0,0.0,0.0,0.0,0.183,0.009,0.807,0.9745,0.0,0.0,0.0
+12,48.41954545454547,10.977474747474748,12.856565656565659,10.669855555555555,12.719339214003902,21.272727272727273,0.7680412371134021,5.036082474226804,0.29896907216494845,11.0,194.0,0.5824742268041238,0.0,0.0,0.0,0.0,0.218,0.0,0.782,0.9915,0.0,0.1,0.1
+18,77.49026785714287,5.711607142857144,8.29761904761905,8.949309523809525,8.841846274778883,25.4,0.6568627450980392,4.0,0.14705882352941177,5.0,102.0,0.45098039215686275,0.0,0.0,0.0,0.0,0.096,0.0,0.904,0.8316,0.0,0.0,0.125
+18,65.28745454545454,8.66990909090909,11.072727272727274,9.985868181818182,11.022393298168332,28.625,0.6715686274509803,4.553921568627451,0.20588235294117646,8.0,204.0,0.5,4.902,0.0,4.902,0.0,0.092,0.062,0.846,0.7729,0.0,0.0,0.3
+10,64.70966666666669,7.545999999999999,8.333333333333334,9.350633333333334,10.504223727775692,17.142857142857142,0.6528497409326425,4.860103626943006,0.22797927461139897,14.0,193.0,0.6269430051813472,0.0,0.0,0.0,0.0,0.167,0.013,0.821,0.982,0.3391232423490488,0.25,0.0
+18,50.74420765027324,11.232896174863388,12.286338797814208,10.512355737704919,12.457975602129121,24.333333333333332,0.6329787234042553,4.7287234042553195,0.2074468085106383,9.0,188.0,0.5904255319148937,21.2766,0.0,0.0,0.0,0.085,0.177,0.738,-0.9643,0.0,0.0,0.1111111111111111
+18,49.65700000000001,12.593555555555557,14.841904761904761,10.901658095238096,13.662883650711645,49.333333333333336,0.7355371900826446,4.553719008264463,0.19008264462809918,3.0,121.0,0.5454545454545454,8.2645,0.0,0.0,0.0,0.128,0.053,0.819,0.9081,0.022280471821756225,0.0,0.2
+18,63.62138888888893,7.7391975308642,8.85679012345679,8.399803703703704,10.864195022040775,19.2,0.8289473684210527,4.5394736842105265,0.18421052631578946,5.0,76.0,0.5657894736842105,26.3158,0.0,0.0,0.0,0.218,0.173,0.61,-0.0515,0.0,0.0,0.0
